2001.5417159072526,2513.882280662541,3199.1177200461243,,11.448632144449789,1656600000000
2738.8975547550012,2656.7095649936737,3354.1283780800513,,12.922065270008375,1692600000000
3161.2670033752247,3171.9105143461693,3890.308410726464,,14.509233426883839,1728600000000
2012.493543836401,2626.0267225155676,3305.870233327561,,11.610347100000922,1764600000000
3415.348239177737,2522.1794888614977,3203.6674250236047,,11.356932996086812,1800600000000
3484.866939500934,2640.753476293316,3335.068030966926,,11.930549911565208,1836600000000
3795.5893585070176,2730.2663871338455,3428.329062834586,,12.03932572412566,1872600000000
4208.313972223273,2739.032077178318,3431.447365271095,,11.81776020965367,1908600000000
4316.677349377008,3107.6333312406014,3839.457394402197,,12.984799742608175,1944600000000
4747.718313009933,2848.597560100075,3555.665074569086,,16.216130412241455,1980600000000
4344.422784304861,2900.2703930491434,3597.259354044046,,11.457194669462183,2016600000000
4174.35549649027,2986.4625120202527,3689.307111574759,,11.888599739831534,2052600000000
2471.5311493374566,2679.700806663086,3393.995064287519,,11.740176093489254,2088600000000
4131.307491147592,2979.587596573223,3689.8210252193094,,13.702173188329539,2124600000000
4050.4367262307014,2888.3510311343166,3584.184353155777,,11.994048714910832,2160600000000
2674.881642494664,3138.914352035095,3803.4596106113713,,15.795435413878067,2196600000000
3340.6686849592265,2885.9187041601976,3550.682006364761,,11.8331198356085,2232600000000
2298.7555919784877,2827.6487770028893,3539.9661641701005,,11.547167479595828,2268600000000
3087.6485618543365,2737.8582653980984,3418.933258551435,,11.699622980073855,2304600000000
2875.5961984180594,2827.9737246934656,3498.299049524292,,12.680765660350403,2340600000000
2027.311100665937,2859.4464051009572,3535.4154348196316,,14.650257411495659,2376600000000
2688.448645725889,2774.553382743075,3433.144526556038,,13.188910537890365,2412600000000
2927.0305583971085,2936.4025788389918,3610.3316882501094,,12.315151536111557,2448600000000
2340.7677434597467,2623.593805177575,3246.4002695511517,,11.746764366276011,2484600000000
,,,,,2484600000000
,,,,,2484600000000
,,,,,2484600000000
,,,,,2484600000000
